,big_age,high_educ,has_job,default,housing,loan,cell_cont,before_con,influence_ccon,long_dur,poutcome,y
22989,False,True,True,False,True,True,False,True,True,True,True,True
22990,False,True,True,False,False,True,True,False,True,False,False,False
22991,False,True,False,False,False,True,False,False,True,True,False,False
22992,False,True,True,False,True,True,False,False,False,True,False,False
22993,False,False,False,False,True,True,True,False,True,True,False,False
22994,True,False,False,False,True,False,False,True,False,True,True,False
22995,True,False,True,False,True,False,False,False,True,False,False,False
22996,True,True,True,False,True,True,False,False,False,False,False,False
22997,False,True,True,False,False,True,False,False,False,True,False,True
22998,True,True,True,False,True,True,False,False,False,True,False,False
22999,True,True,True,False,True,False,False,False,True,True,False,False
23000,True,True,True,False,False,True,False,False,True,True,False,False
23001,False,True,True,False,True,True,False,False,False,True,False,False
23002,False,True,True,False,True,True,True,False,False,False,False,False
23003,True,True,False,False,True,True,False,False,True,True,False,False
23004,True,True,True,False,False,False,False,False,True,True,False,False
23005,True,False,True,False,True,True,True,False,True,True,False,False
23006,False,False,True,False,True,True,True,False,True,False,False,False
23007,True,True,True,False,False,False,False,False,False,True,False,False
23008,True,True,True,False,True,False,True,False,True,False,False,False
23009,False,False,True,False,True,False,False,True,True,True,False,False
23010,False,True,True,False,False,True,True,False,True,False,False,False
23011,False,False,True,False,False,True,False,False,True,True,False,False
23012,False,False,True,False,False,True,False,False,False,False,False,False
23013,False,False,False,False,False,True,False,False,True,True,False,False
23014,False,False,True,False,False,True,False,True,True,True,True,True
23015,True,False,True,False,False,True,True,False,True,False,False,False
23016,True,False,True,False,True,True,False,False,True,False,False,False
23017,True,True,True,False,True,True,False,False,False,True,False,False
23018,True,False,True,False,False,True,True,False,False,True,False,False
23019,False,False,True,False,False,True,False,False,False,True,False,False
23020,True,False,False,False,True,True,False,False,False,True,False,True
23021,True,False,True,False,False,True,False,False,True,False,False,False
23022,True,True,True,False,True,True,True,False,True,False,False,False
23023,False,False,True,False,True,True,False,False,True,True,False,False
23024,False,False,True,False,True,True,True,False,False,True,False,False
23025,True,True,True,False,True,True,True,False,True,False,False,False
23026,True,True,True,False,False,False,False,False,True,False,False,False
23027,False,True,True,False,True,True,False,False,False,True,False,False
23028,True,False,False,False,False,False,False,True,False,False,False,False
23029,True,False,False,False,True,True,False,True,True,True,False,False
23030,False,False,True,False,False,True,True,True,True,False,False,False
23031,False,True,True,False,False,True,False,False,False,True,False,True
23032,False,True,True,False,False,True,False,False,True,True,False,False
23033,False,False,False,False,False,True,False,True,False,True,True,False
23034,True,False,True,False,True,True,True,False,True,False,False,False
23035,False,False,True,False,False,True,False,True,True,False,False,False
23036,False,True,True,False,False,True,False,False,False,False,False,False
23037,True,True,True,False,False,True,False,False,True,False,False,False
23038,False,False,True,False,True,True,True,False,True,False,False,False
23039,True,True,True,False,True,True,True,False,True,False,False,False
23040,False,True,True,False,False,True,False,False,False,True,False,False
23041,True,False,True,False,False,True,True,False,True,True,False,False
23042,False,True,True,False,False,True,False,True,False,False,False,False
23043,True,False,True,False,True,True,False,True,True,True,False,False
23044,False,False,True,False,True,True,False,False,True,False,False,False
23045,True,True,True,False,False,True,True,False,True,False,False,False
23046,True,False,True,False,False,False,True,False,True,True,False,False
23047,True,False,True,False,True,True,False,False,True,True,False,False
23048,False,True,True,False,True,True,False,True,False,False,True,True
23049,False,True,True,False,False,False,False,True,True,False,True,False
23050,True,True,True,False,True,True,False,False,False,True,False,False
23051,True,False,True,False,True,True,False,True,True,False,False,False
23052,True,False,True,False,False,True,False,False,True,True,False,False
23053,True,False,True,False,False,True,True,False,True,True,False,False
23054,False,False,True,False,True,True,False,False,True,False,False,False
23055,True,False,True,False,True,False,True,True,False,False,False,False
23056,False,False,True,False,False,True,False,False,True,False,False,False
23057,False,False,True,False,False,False,False,True,True,False,True,False
23058,False,False,True,False,False,True,True,False,True,False,False,False
23059,False,False,True,False,False,True,False,False,False,True,False,False
23060,False,False,True,False,True,True,False,True,False,False,False,False
23061,True,False,True,False,False,True,True,False,True,True,False,False
23062,True,False,True,False,True,True,False,False,True,True,False,False
23063,False,True,True,False,False,True,True,False,True,True,False,False
23064,False,True,True,False,False,True,False,True,False,True,True,True
23065,True,False,True,False,False,True,False,False,False,True,False,False
23066,False,True,True,False,False,True,True,False,True,False,False,False
23067,False,False,True,False,True,True,False,False,False,False,False,False
23068,True,True,True,False,True,False,True,False,True,True,False,True
23069,True,True,True,False,True,True,True,False,True,False,False,False
23070,False,False,True,False,True,True,False,False,True,False,False,False
23071,False,False,True,False,True,True,False,True,True,True,False,True
23072,True,False,True,False,False,True,True,False,False,True,False,False
23073,True,True,True,False,True,True,False,False,False,False,False,False
23074,False,True,True,False,False,False,True,False,False,False,False,False
23075,True,False,True,False,True,True,True,False,True,True,False,False
23076,True,False,True,False,True,True,True,False,True,False,False,False
23077,False,True,True,False,True,True,False,False,False,False,False,False
23078,False,False,True,False,False,True,False,True,False,False,False,False
23079,True,True,False,False,False,True,True,False,False,False,False,False
23080,False,False,True,False,False,False,False,True,False,False,False,False
